Field,Description,Type,Coverage,Users,Alphas
oth432_rasv2splitprofitabilityebt_q_profitability9,9th profitability field of Earnings before tax,MATRIX,81%,21,68
oth432_rasv2splitprofitabilityebt_ttm_profitability1,"1st profitability field of Earnings before tax, trailing 12 months",MATRIX,90%,8,8
oth432_rasv2splitprofitabilityebt_ttm_profitability10,"10th profitability field of Earnings before tax, trailing 12 months",MATRIX,52%,3,3
oth432_rasv2splitprofitabilityebt_ttm_profitability11,"11th profitability field of Earnings before tax, trailing 12 months",MATRIX,50%,5,7
oth432_rasv2splitprofitabilityebt_ttm_profitability12,"12th profitability field of Earnings before tax, trailing 12 months",MATRIX,68%,8,25
oth432_rasv2splitprofitabilityebt_ttm_profitability2,"2nd profitability field of Earnings before tax, trailing 12 months",MATRIX,90%,57,192
oth432_rasv2splitprofitabilityebt_ttm_profitability3,"3rd profitability field of Earnings before tax, trailing 12 months",MATRIX,81%,25,42
oth432_rasv2splitprofitabilityebt_ttm_profitability4,"4th profitability field of Earnings before tax, trailing 12 months",MATRIX,81%,1,5
oth432_rasv2splitprofitabilityebt_ttm_profitability5,"5th profitability field of Earnings before tax, trailing 12 months",MATRIX,79%,3,3
oth432_rasv2splitprofitabilityebt_ttm_profitability6,"6th profitability field of Earnings before tax, trailing 12 months",MATRIX,71%,5,13
oth432_rasv2splitprofitabilityebt_ttm_profitability7,"7th profitability field of Earnings before tax, trailing 12 months",MATRIX,64%,4,11
oth432_rasv2splitprofitabilityebt_ttm_profitability8,"8th profitability field of Earnings before tax, trailing 12 months",MATRIX,64%,3,3
oth432_rasv2splitprofitabilityebt_ttm_profitability9,"9th profitability field of Earnings before tax, trailing 12 months",MATRIX,81%,13,54
oth432_rasv2splitprofitabilityfcf_q_profitability1,1st profitability field of Free Cash Flow,MATRIX,90%,5,9
oth432_rasv2splitprofitabilityfcf_q_profitability10,10th profitability field of Free Cash Flow,MATRIX,51%,12,74
oth432_rasv2splitprofitabilityfcf_q_profitability11,11th profitability field of Free Cash Flow,MATRIX,49%,7,11
oth432_rasv2splitprofitabilityfcf_q_profitability12,12th profitability field of Free Cash Flow,MATRIX,68%,9,18
oth432_rasv2splitprofitabilityfcf_q_profitability2,2nd profitability field of Free Cash Flow,MATRIX,90%,18,37
oth432_rasv2splitprofitabilityfcf_q_profitability3,3rd profitability field of Free Cash Flow,MATRIX,81%,35,122
oth432_rasv2splitprofitabilityfcf_q_profitability4,4th profitability field of Free Cash Flow,MATRIX,81%,23,230
oth432_rasv2splitprofitabilityfcf_q_profitability5,5th profitability field of Free Cash Flow,MATRIX,78%,0,0
oth432_rasv2splitprofitabilityfcf_q_profitability6,6th profitability field of Free Cash Flow,MATRIX,71%,8,16
oth432_rasv2splitprofitabilityfcf_q_profitability7,7th profitability field of Free Cash Flow,MATRIX,64%,22,61
oth432_rasv2splitprofitabilityfcf_q_profitability8,8th profitability field of Free Cash Flow,MATRIX,64%,3,20
oth432_rasv2splitprofitabilityfcf_q_profitability9,9th profitability field of Free Cash Flow,MATRIX,81%,3,4
oth432_rasv2splitprofitabilityfcf_ttm_profitability1,"1st profitability field of Free Cash Flow, trailing 12 months",MATRIX,90%,6,8
oth432_rasv2splitprofitabilityfcf_ttm_profitability10,"10th profitability field of Free Cash Flow, trailing 12 months",MATRIX,52%,7,9
oth432_rasv2splitprofitabilityfcf_ttm_profitability11,"11th profitability field of Free Cash Flow, trailing 12 months",MATRIX,50%,3,26
oth432_rasv2splitprofitabilityfcf_ttm_profitability12,"12th profitability field of Free Cash Flow, trailing 12 months",MATRIX,68%,9,15
oth432_rasv2splitprofitabilityfcf_ttm_profitability2,"2nd profitability field of Free Cash Flow, trailing 12 months",MATRIX,90%,38,183
oth432_rasv2splitprofitabilityfcf_ttm_profitability3,"3rd profitability field of Free Cash Flow, trailing 12 months",MATRIX,81%,29,83
oth432_rasv2splitprofitabilityfcf_ttm_profitability4,"4th profitability field of Free Cash Flow, trailing 12 months",MATRIX,81%,9,18
oth432_rasv2splitprofitabilityfcf_ttm_profitability5,"5th profitability field of Free Cash Flow, trailing 12 months",MATRIX,79%,14,44
oth432_rasv2splitprofitabilityfcf_ttm_profitability6,"6th profitability field of Free Cash Flow, trailing 12 months",MATRIX,71%,7,11
oth432_rasv2splitprofitabilityfcf_ttm_profitability7,"7th profitability field of Free Cash Flow, trailing 12 months",MATRIX,64%,8,21
oth432_rasv2splitprofitabilityfcf_ttm_profitability8,"8th profitability field of Free Cash Flow, trailing 12 months",MATRIX,64%,15,39
oth432_rasv2splitprofitabilityfcf_ttm_profitability9,"9th profitability field of Free Cash Flow, trailing 12 months",MATRIX,81%,8,18
oth432_rasv2splitprofitabilityni_q_profitability1,1st profitability field of Net Income,MATRIX,90%,7,12
oth432_rasv2splitprofitabilityni_q_profitability10,10th profitability field of Net Income,MATRIX,51%,5,6
oth432_rasv2splitprofitabilityni_q_profitability11,11th profitability field of Net Income,MATRIX,49%,2,3
oth432_rasv2splitprofitabilityni_q_profitability12,12th profitability field of Net Income,MATRIX,68%,8,10
oth432_rasv2splitprofitabilityni_q_profitability2,2nd profitability field of Net Income,MATRIX,90%,47,164
oth432_rasv2splitprofitabilityni_q_profitability3,3rd profitability field of Net Income,MATRIX,81%,20,49
oth432_rasv2splitprofitabilityni_q_profitability4,4th profitability field of Net Income,MATRIX,81%,5,5
oth432_rasv2splitprofitabilityni_q_profitability5,5th profitability field of Net Income,MATRIX,78%,9,16
oth432_rasv2splitprofitabilityni_q_profitability6,6th profitability field of Net Income,MATRIX,71%,3,3
oth432_rasv2splitprofitabilityni_q_profitability7,7th profitability field of Net Income,MATRIX,64%,3,3
oth432_rasv2splitprofitabilityni_q_profitability8,8th profitability field of Net Income,MATRIX,64%,12,39
oth432_rasv2splitprofitabilityni_q_profitability9,9th profitability field of Net Income,MATRIX,81%,13,28
oth432_rasv2splitprofitabilityni_ttm_profitability1,"1st profitability field of Net Income, trailing 12 months",MATRIX,90%,11,20
oth432_rasv2splitprofitabilityni_ttm_profitability10,"10th profitability field of Net Income, trailing 12 months",MATRIX,52%,14,24
oth432_rasv2splitprofitabilityni_ttm_profitability11,"11th profitability field of Net Income, trailing 12 months",MATRIX,50%,4,4
oth432_rasv2splitprofitabilityni_ttm_profitability12,"12th profitability field of Net Income, trailing 12 months",MATRIX,68%,7,9
oth432_rasv2splitprofitabilityni_ttm_profitability2,"2nd profitability field of Net Income, trailing 12 months",MATRIX,90%,45,101
oth432_rasv2splitprofitabilityni_ttm_profitability3,"3rd profitability field of Net Income, trailing 12 months",MATRIX,81%,33,63
oth432_rasv2splitprofitabilityni_ttm_profitability4,"4th profitability field of Net Income, trailing 12 months",MATRIX,81%,3,3
oth432_rasv2splitprofitabilityni_ttm_profitability5,"5th profitability field of Net Income, trailing 12 months",MATRIX,79%,4,6
oth432_rasv2splitprofitabilityni_ttm_profitability6,"6th profitability field of Net Income, trailing 12 months",MATRIX,71%,8,14
oth432_rasv2splitprofitabilityni_ttm_profitability7,"7th profitability field of Net Income, trailing 12 months",MATRIX,64%,2,2
oth432_rasv2splitprofitabilityni_ttm_profitability8,"8th profitability field of Net Income, trailing 12 months",MATRIX,64%,5,6
oth432_rasv2splitprofitabilityni_ttm_profitability9,"9th profitability field of Net Income, trailing 12 months",MATRIX,81%,5,8
oth432_rasv2splitprofitabilityrev_q_profitability1,1st profitability field of Revenue - Total,MATRIX,89%,5,15
oth432_rasv2splitprofitabilityrev_q_profitability10,10th profitability field of Revenue - Total,MATRIX,51%,8,17
oth432_rasv2splitprofitabilityrev_q_profitability11,11th profitability field of Revenue - Total,MATRIX,49%,1,1
oth432_rasv2splitprofitabilityrev_q_profitability12,12th profitability field of Revenue - Total,MATRIX,68%,7,10
oth432_rasv2splitprofitabilityrev_q_profitability2,2nd profitability field of Revenue - Total,MATRIX,89%,15,21
oth432_rasv2splitprofitabilityrev_q_profitability3,3rd profitability field of Revenue - Total,MATRIX,80%,27,50
oth432_rasv2splitprofitabilityrev_q_profitability4,4th profitability field of Revenue - Total,MATRIX,80%,9,13
oth432_rasv2splitprofitabilityrev_q_profitability5,5th profitability field of Revenue - Total,MATRIX,78%,25,113
oth432_rasv2splitprofitabilityrev_q_profitability6,6th profitability field of Revenue - Total,MATRIX,71%,9,25
oth432_rasv2splitprofitabilityrev_q_profitability7,7th profitability field of Revenue - Total,MATRIX,64%,6,11
oth432_rasv2splitprofitabilityrev_q_profitability8,8th profitability field of Revenue - Total,MATRIX,64%,10,22
oth432_rasv2splitprofitabilityrev_q_profitability9,9th profitability field of Revenue - Total,MATRIX,80%,15,16
oth432_rasv2splitprofitabilityrev_ttm_profitability1,"1st profitability field of Revenue - Total, trailing 12 months",MATRIX,89%,7,10
oth432_rasv2splitprofitabilityrev_ttm_profitability10,"10th profitability field of Revenue - Total, trailing 12 months",MATRIX,51%,12,57
oth432_rasv2splitprofitabilityrev_ttm_profitability11,"11th profitability field of Revenue - Total, trailing 12 months",MATRIX,50%,3,6
oth432_rasv2splitprofitabilityrev_ttm_profitability12,"12th profitability field of Revenue - Total, trailing 12 months",MATRIX,68%,5,20
oth432_rasv2splitprofitabilityrev_ttm_profitability2,"2nd profitability field of Revenue - Total, trailing 12 months",MATRIX,89%,12,24
oth432_rasv2splitprofitabilityrev_ttm_profitability3,"3rd profitability field of Revenue - Total, trailing 12 months",MATRIX,81%,9,9
oth432_rasv2splitprofitabilityrev_ttm_profitability4,"4th profitability field of Revenue - Total, trailing 12 months",MATRIX,80%,10,14
oth432_rasv2splitprofitabilityrev_ttm_profitability5,"5th profitability field of Revenue - Total, trailing 12 months",MATRIX,78%,10,13
oth432_rasv2splitprofitabilityrev_ttm_profitability6,"6th profitability field of Revenue - Total, trailing 12 months",MATRIX,71%,6,35
oth432_rasv2splitprofitabilityrev_ttm_profitability7,"7th profitability field of Revenue - Total, trailing 12 months",MATRIX,64%,3,4
oth432_rasv2splitprofitabilityrev_ttm_profitability8,"8th profitability field of Revenue - Total, trailing 12 months",MATRIX,64%,7,12
oth432_rasv2splitprofitabilityrev_ttm_profitability9,"9th profitability field of Revenue - Total, trailing 12 months",MATRIX,80%,6,6
oth432_rc,Current Ratio of Predictive models,MATRIX,73%,7,70
oth432_rectq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Receivables - Total,MATRIX,75%,3,39
oth432_rectq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Receivables - Total,MATRIX,100%,9,16
oth432_rectq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Receivables - Total,MATRIX,81%,3,6
oth432_rectq_compustatdeltapredict_funda_predict,Predicted value of Receivables - Total,MATRIX,100%,19,28
oth432_rectq_mae,Mean Average Error of the model of Receivables - Total,MATRIX,55%,2,2
oth432_rectq_predict,Predict value of Receivables - Total,MATRIX,88%,8,13
oth432_rid,Defensive Interval Ratio of Predictive models,MATRIX,80%,11,35
oth432_rnts_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Sales,MATRIX,65%,4,7
oth432_rnts_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Sales,MATRIX,82%,2,11
oth432_rnts_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Net Sales,MATRIX,70%,7,24
oth432_rnts_trkdpitdeltapredict_funda_predict,Predicted value of Net Sales,MATRIX,82%,6,53
oth432_rtlr_q_profitability_profitability1,1st profitability field of Total Revenue,MATRIX,89%,9,13
oth432_rtlr_q_profitability_profitability10,10th profitability field of Total Revenue,MATRIX,62%,14,25
oth432_rtlr_q_profitability_profitability11,11th profitability field of Total Revenue,MATRIX,62%,6,8
oth432_rtlr_q_profitability_profitability12,12th profitability field of Total Revenue,MATRIX,82%,14,20
oth432_rtlr_q_profitability_profitability2,2nd profitability field of Total Revenue,MATRIX,89%,20,48
oth432_rtlr_q_profitability_profitability3,3rd profitability field of Total Revenue,MATRIX,89%,17,38
oth432_rtlr_q_profitability_profitability4,4th profitability field of Total Revenue,MATRIX,89%,20,25
oth432_rtlr_q_profitability_profitability5,5th profitability field of Total Revenue,MATRIX,86%,47,159
oth432_rtlr_q_profitability_profitability6,6th profitability field of Total Revenue,MATRIX,77%,8,8
oth432_rtlr_q_profitability_profitability7,7th profitability field of Total Revenue,MATRIX,77%,9,16
oth432_rtlr_q_profitability_profitability8,8th profitability field of Total Revenue,MATRIX,77%,7,9
oth432_rtlr_q_profitability_profitability9,9th profitability field of Total Revenue,MATRIX,85%,7,14
oth432_rtlr_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Revenue,MATRIX,70%,7,95
oth432_rtlr_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Revenue,MATRIX,89%,7,21
oth432_rtlr_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Revenue,MATRIX,76%,4,14
oth432_rtlr_trkdpitdeltapredict_funda_predict,Predict value of Total Revenue,MATRIX,89%,7,10
oth432_saleq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Sales/Turnover (Net),MATRIX,77%,10,80
oth432_saleq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Sales/Turnover (Net),MATRIX,100%,9,12
oth432_saleq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Sales/Turnover (Net),MATRIX,84%,3,7
oth432_saleq_compustatdeltapredict_funda_predict,Predicted Value of Sales/Turnover (Net),MATRIX,100%,14,45
oth432_saleq_profitability_profitability1,1st profitability field of Sales/Turnover (Net),MATRIX,100%,16,80
oth432_saleq_profitability_profitability10,10th profitability field of Sales/Turnover (Net),MATRIX,69%,6,10
oth432_saleq_profitability_profitability11,11th profitability field of Sales/Turnover (Net),MATRIX,77%,10,78
oth432_saleq_profitability_profitability12,12th profitability field of Sales/Turnover (Net),MATRIX,97%,11,28
oth432_saleq_profitability_profitability2,2nd profitability field of Sales/Turnover (Net),MATRIX,100%,24,57
oth432_saleq_profitability_profitability3,3rd profitability field of Sales/Turnover (Net),MATRIX,97%,48,123
oth432_saleq_profitability_profitability4,4th profitability field of Sales/Turnover (Net),MATRIX,98%,36,87
oth432_saleq_profitability_profitability5,5th profitability field of Sales/Turnover (Net),MATRIX,94%,68,211
oth432_saleq_profitability_profitability6,6th profitability field of Sales/Turnover (Net),MATRIX,84%,12,42
oth432_saleq_profitability_profitability7,7th profitability field of Sales/Turnover (Net),MATRIX,78%,11,16
oth432_saleq_profitability_profitability8,8th profitability field of Sales/Turnover (Net),MATRIX,78%,11,31
oth432_saleq_profitability_profitability9,9th profitability field of Sales/Turnover (Net),MATRIX,97%,10,58
oth432_sales_ev,Sales to Enterprise value ratio of Predictive models,MATRIX,89%,11,13
oth432_sbda_a_profitability_profitability1,1st profitability field of Normalized EBITDA,MATRIX,96%,8,75
oth432_sbda_a_profitability_profitability10,10th profitability field of Normalized EBITDA,MATRIX,59%,3,3
oth432_sbda_a_profitability_profitability11,11th profitability field of Normalized EBITDA,MATRIX,60%,5,5
oth432_sbda_a_profitability_profitability12,12th profitability field of Normalized EBITDA,MATRIX,78%,5,5
oth432_sbda_a_profitability_profitability2,2nd profitability field of Normalized EBITDA,MATRIX,96%,15,23
oth432_sbda_a_profitability_profitability3,3rd profitability field of Normalized EBITDA,MATRIX,93%,20,26
oth432_sbda_a_profitability_profitability4,4th profitability field of Normalized EBITDA,MATRIX,93%,11,19
oth432_sbda_a_profitability_profitability5,5th profitability field of Normalized EBITDA,MATRIX,90%,6,12
oth432_sbda_a_profitability_profitability6,6th profitability field of Normalized EBITDA,MATRIX,80%,5,6
oth432_sbda_a_profitability_profitability7,7th profitability field of Normalized EBITDA,MATRIX,75%,4,4
oth432_sbda_a_profitability_profitability8,8th profitability field of Normalized EBITDA,MATRIX,75%,8,20
oth432_sbda_a_profitability_profitability9,9th profitability field of Normalized EBITDA,MATRIX,80%,16,25
oth432_sbda_mae,Mean Average Error of the model of Normalized EBITDA,MATRIX,31%,2,2
oth432_sbda_predict,Predict value of Normalized EBITDA,MATRIX,88%,9,15
oth432_sbda_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Normalized EBITDA,MATRIX,97%,4,7
oth432_sbda_trkdpitdeltapredict_annual_funda_predict,Predicted value of Annual Normalized EBITDA,MATRIX,96%,6,24
oth432_scex_predict,Predicted Value of Capital Expenditures,MATRIX,90%,9,21
oth432_scex_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Capital Expenditures,MATRIX,74%,5,45
oth432_scex_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Capital Expenditures,MATRIX,92%,4,8
oth432_scex_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Capital Expenditures,MATRIX,77%,1,1
oth432_scex_trkdpitdeltapredict_funda_predict,Predict value of Capital Expenditures,MATRIX,92%,7,12
oth432_scip_trkdpitdeltapredict_funda_mada,"Mean Absolute Deviation of scaled actual value of Cash Interest Paid, Supplemental",MATRIX,37%,2,2
oth432_scip_trkdpitdeltapredict_funda_madp,"Mean Absolute Deviation of predicted value of Cash Interest Paid, Supplemental",MATRIX,64%,3,11
oth432_scip_trkdpitdeltapredict_funda_mae,"Mean Average Error of the model of Cash Interest Paid, Supplemental",MATRIX,39%,3,9
oth432_scip_trkdpitdeltapredict_funda_predict,"Predicted value of Cash Interest Paid, Supplemental",MATRIX,64%,4,8
oth432_scor_mae,"Mean Average Error of the model of Cost of Revenue, Total",MATRIX,31%,1,1
oth432_scor_predict,"Predicted Value of Cost of Revenue, Total",MATRIX,87%,4,5
oth432_scsi_mae,Mean Average Error of the Model of Cash and Short-Term Investments,MATRIX,38%,2,2
oth432_scsi_predict,Predicted value of Cash and Short Term Investments,MATRIX,88%,11,26
oth432_scsi_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash and Short-Term Investments,MATRIX,70%,6,58
oth432_scsi_trkdpitdeltapredict_funda_madp,Mean absolute deviation of predicted value of cash and short-term investments,MATRIX,87%,5,8
oth432_scsi_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash and Short Term Investments,MATRIX,74%,5,6
oth432_scsi_trkdpitdeltapredict_funda_predict,Predicted Value of Cash and Short-Term Investments,MATRIX,87%,19,38
oth432_sctp_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Cash Taxes Paid,MATRIX,97%,8,14
oth432_sctp_trkdpitdeltapredict_annual_funda_predict,Predict value of Cash Taxes Paid,MATRIX,94%,4,16
oth432_scui_mae,Mean Average Error of the model of Total Current Assets less Inventory,MATRIX,28%,2,8
oth432_scui_predict,Predict value of Total Current Assets less Inventory,MATRIX,88%,13,63
oth432_sdaj_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Dilution Adjustment,MATRIX,97%,19,34
oth432_sdaj_trkdpitdeltapredict_annual_funda_predict,Predict value of Dilution Adjustment,MATRIX,27%,3,3
oth432_sfcf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Financing Cash Flow Items,MATRIX,97%,10,17
oth432_sfcf_trkdpitdeltapredict_annual_funda_predict,Predicted value of Financing Cash Flow Items,MATRIX,91%,48,144
oth432_sgpp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Gross Margin,MATRIX,64%,5,14
oth432_sgpp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Gross Margin,MATRIX,79%,2,2
oth432_sgpp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin,MATRIX,68%,5,11
oth432_sgpp_trkdpitdeltapredict_funda_predict,Predicted value of Gross Margin,MATRIX,79%,17,37
oth432_sgrp_mae,Mean Average Error of the model of Gross Profit,MATRIX,31%,1,1
oth432_sgrp_predict,Predict value of Gross Profit,MATRIX,87%,7,12
oth432_sgrp_q_profitability_profitability1,1st profitability field of Gross Margin,MATRIX,81%,8,68
oth432_sgrp_q_profitability_profitability10,10th profitability field of Gross Margin,MATRIX,59%,8,11
oth432_sgrp_q_profitability_profitability11,11th profitability field of Gross Margin,MATRIX,59%,6,11
oth432_sgrp_q_profitability_profitability12,12th profitability field of Gross Margin,MATRIX,79%,16,50
oth432_sgrp_q_profitability_profitability2,2nd profitability field of Gross Margin,MATRIX,81%,15,32
oth432_sgrp_q_profitability_profitability3,3rd profitability field of Gross Margin,MATRIX,81%,29,84
oth432_sgrp_q_profitability_profitability4,4th profitability field of Gross Margin,MATRIX,81%,36,104
oth432_sgrp_q_profitability_profitability5,5th profitability field of Gross Margin,MATRIX,78%,72,369
oth432_sgrp_q_profitability_profitability6,6th profitability field of Gross Margin,MATRIX,70%,9,11
oth432_sgrp_q_profitability_profitability7,7th profitability field of Gross Margin,MATRIX,73%,7,15
oth432_sgrp_q_profitability_profitability8,8th profitability field of Gross Margin,MATRIX,73%,15,40
oth432_sgrp_q_profitability_profitability9,9th profitability field of Gross Margin,MATRIX,78%,13,45
oth432_sgrp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Gross Margin,MATRIX,64%,4,6
oth432_sgrp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Gross Margin,MATRIX,81%,12,21
oth432_sgrp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin,MATRIX,69%,8,37
oth432_sgrp_trkdpitdeltapredict_funda_predict,Predict value of Gross Margin,MATRIX,80%,15,37
oth432_sicf_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Other Investing Cash Flow Items, Total",MATRIX,97%,2,5
oth432_sicf_trkdpitdeltapredict_annual_funda_predict,"Predicted value of Other Investing Cash Flow Items, Total",MATRIX,96%,4,9
oth432_sncc_mae,Mean Average Error of the model of Net Change in Cash,MATRIX,38%,1,1
oth432_sncc_predict,Predict value of Net Change in Cash,MATRIX,88%,7,8
oth432_sncc_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Net Change in Cash,MATRIX,97%,11,18
oth432_sncc_trkdpitdeltapredict_annual_funda_predict,Predict value of Net Change in Cash,MATRIX,97%,11,18
oth432_snce_mae,Mean Average Error of the model of Net Cash - Ending Balance,MATRIX,38%,1,1
oth432_snce_predict,Predicted value of Net Cash - Ending Balance,MATRIX,88%,9,64
oth432_sntd_predict,Predicted value of Net Debt Incl. Pref. Stock & Min. Interest,MATRIX,88%,2,2
oth432_sntd_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Net Debt Incl. Pref. Stock & Min. Interest,MATRIX,97%,10,20
oth432_sntd_trkdpitdeltapredict_annual_funda_predict,Predict value of net debt incl. pref. stock & min. interest,MATRIX,97%,11,43
oth432_socf_predict,Predicted value of Changes in Working Capital,MATRIX,90%,18,129
oth432_socf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Changes in Working Capital,MATRIX,97%,16,25
oth432_socf_trkdpitdeltapredict_annual_funda_predict,Predicted Value of Changes in Working Capital,MATRIX,97%,9,12
oth432_socf_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Changes in Working Capital,MATRIX,77%,2,8
oth432_socf_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Changes in Working Capital,MATRIX,95%,5,5
oth432_socf_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Changes in Working Capital,MATRIX,80%,3,3
oth432_socf_trkdpitdeltapredict_funda_predict,Predicted value of Changes in Working Capital,MATRIX,95%,12,84
oth432_sola_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Other Long-Term Assets, Total",MATRIX,97%,12,16
oth432_sola_trkdpitdeltapredict_annual_funda_predict,"Predict value of Other Long Term Assets, Total",MATRIX,95%,10,21
oth432_sptm_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Pretax Margin,MATRIX,97%,5,9
oth432_sptm_trkdpitdeltapredict_annual_funda_predict,Predict value of Pretax Margin,MATRIX,97%,21,41
oth432_srev_mae,Mean Average Error of the model of Revenue,MATRIX,31%,1,2
oth432_srev_predict,Predict value of Revenue,MATRIX,88%,5,7
oth432_srev_q_profitability_profitability1,1st profitability field of Revenue,MATRIX,86%,12,50
oth432_srev_q_profitability_profitability10,10th profitability field of Revenue,MATRIX,62%,4,9
oth432_srev_q_profitability_profitability11,11th profitability field of Revenue,MATRIX,62%,3,6
oth432_srev_q_profitability_profitability12,12th profitability field of Revenue,MATRIX,81%,15,54
oth432_srev_q_profitability_profitability2,2nd profitability field of Revenue,MATRIX,86%,10,12
oth432_srev_q_profitability_profitability3,3rd profitability field of Revenue,MATRIX,86%,34,98
oth432_srev_q_profitability_profitability4,4th profitability field of Revenue,MATRIX,86%,17,47
oth432_srev_q_profitability_profitability5,5th profitability field of Revenue,MATRIX,83%,27,76
oth432_srev_q_profitability_profitability6,6th profitability field of Revenue,MATRIX,74%,9,29
oth432_srev_q_profitability_profitability7,7th profitability field of Revenue,MATRIX,77%,5,19
oth432_srev_q_profitability_profitability8,8th profitability field of Revenue,MATRIX,77%,7,22
oth432_srev_q_profitability_profitability9,9th profitability field of Revenue,MATRIX,83%,10,85
oth432_srev_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Revenue,MATRIX,68%,3,3
oth432_srev_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Revenue,MATRIX,86%,11,26
oth432_srev_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Revenue,MATRIX,74%,6,10
oth432_srev_trkdpitdeltapredict_funda_predict,Predicted Value of Revenue,MATRIX,86%,13,22
oth432_stbp_predict,"Predict value of Tangible Book Value per Share, Common Eq",MATRIX,89%,5,21
oth432_stld_predict,Predicted value of Total Debt,MATRIX,82%,9,16
oth432_stld_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Debt,MATRIX,63%,3,3
oth432_stld_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Debt,MATRIX,83%,5,8
oth432_stld_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Debt,MATRIX,68%,5,10
oth432_stld_trkdpitdeltapredict_funda_predict,Predict value of Total Debt,MATRIX,83%,9,10
oth432_total_coverage,Total Coverage of Predictive models,MATRIX,79%,3,3
oth432_trkdpit_models_leverage_payoff1,1st deleveraged profitability measure of Predictive models,MATRIX,52%,8,13
oth432_trkdpit_models_leverage_payoff2,2nd deleveraged profitability measure of Predictive models,MATRIX,52%,6,11
oth432_trkdpit_models_leverage_payoff3,3rd deleveraged profitability measure of Predictive models,MATRIX,49%,4,14
oth432_trkdpit_models_leverage_payoff4,4th deleveraged profitability measure of Predictive models,MATRIX,51%,1,1
oth432_trkdpit_models_leverage_payoff5,5th deleveraged profitability measure of Predictive models,MATRIX,52%,2,2
oth432_trkdpit_models_profitability1,1st profitability field of Predictive models,MATRIX,85%,15,80
oth432_trkdpit_models_profitability10,10th profitability field of Predictive models,MATRIX,75%,3,3
oth432_trkdpit_models_profitability11,11th profitability field of Predictive models,MATRIX,73%,4,8
oth432_trkdpit_models_profitability12,12th profitability field of Predictive models,MATRIX,50%,7,18
oth432_trkdpit_models_profitability13,13th profitability field of Predictive models,MATRIX,85%,2,8
oth432_trkdpit_models_profitability14,14th profitability field of Predictive models,MATRIX,83%,2,2
oth432_trkdpit_models_profitability15,15th profitability field of Predictive models,MATRIX,52%,7,8
oth432_trkdpit_models_profitability2,2nd profitability field of Predictive models,MATRIX,83%,11,35
oth432_trkdpit_models_profitability3,3rd profitability field of Predictive models,MATRIX,52%,13,27
oth432_trkdpit_models_profitability4,4th profitability field of Predictive models,MATRIX,85%,3,3
